ID,ROW,COL,SCENE,LAT,LON,LSAT_ROW,LSAT_COL,REF_CODE,REF_CLASS,REF_NOTE,CONFIDENCE,INCLUSION,D_LAST_F,D_FIRST_NF,D_CLEAR,D_EXPAND,D_CHANGE,D_EVENT,ASSESSOR,REVIEWED,FINAL_CODE,FINAL_CLAS,REV_NOTE,Stratum,Fusion,MCCDC,TERRAI,REF_CODE_P
202,4911,9643,P227R065,-7.888541667,-54.94179301,5996,5782,1,C,"A road in the middle at the beginning, then converted to ag filed but close to a part that is not converted",1,Full,2015162,2015194,2015234,0,0,2015154,xjtang,"b,x",1,C, ,2,1,1,0,1
207,5154,5637,P232R066,-8.394791667,-63.44750981,2633,4305,1,C,"part of a big flooding event, exact change date hard to pinpoint, flooding",1,Full,2013295,2014106,0,0,0,0,xjtang,"b,x",-1,U,further review,1,4,1,0,-1
222,4771,9337,P227R065,-7.596875,-55.54692411,4911,3561,1,C,"the area next to the pixel changed first, then the pixel, then the whole field expanded, not completely cleared",1,Full,2015114,2015130,2015290,0,0,2015090,xjtang,"b,x",1,C, ,1,0,1,0,1
227,5226,5560,P232R066,-8.544791667,-63.63446699,3187,3620,1,C,"hard one, seems to have degregation caused by flooding, dates very hard to determine",1,Edge,2014346,2015165,0,0,2015109,0,xjtang,"b,x",-1,U,further review,1,4,1,0,-1
236,4520,9415,P227R065,-7.073958334,-55.3179545,2986,4410,4,NF,"degregation, degregate more, and then seems have grown back",1,Edge,0,0,0,0,0,0,xjtang,"b,x",-1,U,need further review,0,0,0,0,-1
237,4244,9298,P227R065,-6.498958334,-55.49725515,865,3757,1,C,a new road pass right through our pixel,1,Edge,2014287,2015162,0,0,0,0,xjtang,"b,x",1,C,good example of really small change,0,0,0,0,1
252,5235,5591,P232R066,-8.563541667,-63.57228794,3256,3848,1,C,"big flooding event, dates are hard to determine, three pixels in this event",1,Full,2013295,2014106,0,0,0,0,xjtang,"b,x",1,C,flooding,3,1,1,1,1
265,4983,5835,P232R066,-8.038541667,-62.9739764,1320,6043,0,F,looks like still forest but has some pattern that could be attributed by flooding,1,Full,0,0,0,0,0,0,xjtang,"b,x",0,F, ,0,0,0,0,0
270,4799,9347,P227R065,-7.655208334,-55.53347587,5126,3610,1,C,"already 60% non forest in the beginning, then completely changed due to a new field added",1,Edge,2014191,2014207,2014239,0,0,2014167,xjtang,"b,x",1,C, ,2,1,0,1,1
272,4313,9399,P227R065,-6.642708334,-55.30145722,1397,4477,1,C,"hard to determine whether it is still forest in the beginning, but seems to be actively changing",1,Edge,2015250,2015266,2015266,0,0,0,xjtang,"b,x",1,C,interesting but confusing pixel,1,1,0,0,1
278,5161,5657,P232R066,-8.409375,-63.40777563,2687,4451,1,C,"looks like flooding damage, definitely changed, hard to confirm the date and change area",1,Full,2013295,2014154,0,0,0,0,xjtang,"b,x",-1,U,further review,2,1,1,0,-1
293,473,96,P007R059,1.357291666,-74.33231421,4560,1484,1,C,a change on the top of the pixel. lack of image and stripe made it very hard to capture,1,Full,2013301,2012349,2014354,2014354,0,0,xjtang,"b,x",1,C, ,0,0,0,0,1
316,4450,9531,P227R065,-6.928125,-55.05722239,2452,5373,1,C,"changed might be degregation,begin of change hard to decide, boundary of change hard to deliniate",1,Edge,2015234,2015242,2015282,0,0,2015234,xjtang,"b,x",-1,U,further review needed,1,1,0,0,-1
322,5136,5601,P232R066,-8.357291667,-63.51720075,2495,4049,1,C,"looks like flood damage, changed dates hard to pinpoint, two phases of change",1,Edge,2015277,2015293,0,0,0,0,xjtang,"b,x",1,C, ,1,1,0,0,1
325,5239,5586,P232R066,-8.571875,-63.58421532,3287,3805,1,C,"big flooding event, dates are hard to determine, three pixels in this event",1,Full,2013295,2014106,0,0,0,0,xjtang,"b,x",1,C,flooding,2,1,1,0,1
339,4281,9477,P227R065,-6.576041667,-55.13042574,1153,5108,1,C,"definitely changed, but change date and area hart to pinpoint",1,Edge,2012210,2012258,2012274,0,0,2012242,xjtang,"b,x",-1,U,further review,2,1,1,0,-1
353,4856,9648,P227R065,-7.773958334,-54.91616964,5573,5878,1,C,"a big change catches a pixel little bit then a nother changes catches more, clearing date for 2nd event",1,Edge,2013348,2014135,2014231,2014199,0,2013284,xjtang,"b,x",1,C, ,5,0,0,0,1
366,5294,5769,P232R066,-8.686458334,-63.21784168,3708,5149,1,C,"a lof of change activities in a tight area, small part changed first, then the whole pixel changed by a small expansion",1,Full,2012229,2012245,2012293,2015277,0,0,xjtang,"b,x",1,C,expansion hard to draw,4,4,0,0,1
371,4801,9551,P227R065,-7.659375,-55.10519283,5148,5185,1,C,change and regrowth,1,Full,2012210,2012242,2012242,0,0,0,xjtang,"b,x",-1,U,further review,5,0,0,0,-1
377,4858,9723,P227R065,-7.778125,-54.75901408,5592,6456,1,C,"seems that the change started earlier, hard to confirm, but the current chang event is big",1,Full,2012306,2013132,2013244,0,2013123,0,xjtang,"b,x",1,C, ,3,1,1,1,1
384,4558,9450,P227R065,-7.153125,-55.25400538,3279,4645,1,C,lots of small spots of change going on in this area,1,Edge,2012210,2012258,2012306,0,0,0,xjtang,"b,x",1,C, ,5,0,0,0,1
385,5242,5591,P232R066,-8.578125,-63.57472669,3310,3840,1,C,"big flooding event, dates are hard to determine, three pixels in this event",1,Full,2013295,2014106,0,0,0,0,xjtang,"b,x",1,C,flooding,2,1,1,0,1
387,4387,9174,P227R065,-6.796875,-55.79105988,1960,2671,1,C,"very close to a change at the begining, then partially changed by a new event",1,Edge,2014239,2014255,2014287,0,0,2014191,xjtang,"b,x",1,C,event start by triming of the forest,5,0,0,0,1
715,4535,9420,P227R065,-7.105208334,-55.31120981,3102,4435,0,F,"looks like mostly forest, but have soem degegation, very hardto confirm",1,Edge,0,0,0,0,0,0,xjtang,"b,x",-1,U,further review,5,0,0,0,-1
723,261,143,P007R059,1.798958333,-74.25013724,2932,1788,1,C,stripe and cloud make it very hard to pinpoint the change,1,Full,2012016,2012365,0,0,0,0,xjtang,"b,x",1,C, ,5,0,0,0,1
726,4699,9347,P227R065,-7.446875,-55.50671528,4359,3711,1,C,"looks like degragation, dates and area hard to determine",1,Full,2014223,2014231,0,0,0,0,xjtang,"b,x",-1,U,further review,2,1,1,0,-1
757,5271,5778,P232R066,-8.638541667,-63.19082232,3531,5248,1,C,"the pixel is already nf to begin, a change very near by occured",1,Near,0,0,2012357,0,0,2012213,xjtang,"b,x",4,NF, ,1,4,4,1,4
760,5160,5654,P232R066,-8.407291667,-63.41375273,2679,4429,1,C,"looks like flooding ,same event as 278",1,Full,2013295,2014154,0,0,0,0,xjtang,"b,x",-1,U,further review,1,1,0,0,-1
618,4316,9506,P227R065,-6.648958334,-55.07773398,1423,5301,1,C,2 new road added,1,Edge,2014151,2014167,0,0,0,2013340,xjtang,"b,x",1,C, ,5,0,0,0,1
644,4908,9216,P227R065,-7.882291667,-55.83903132,5960,2484,0,F,"the pixel is forest, there are some brown spots near by",1,Full,0,0,0,0,0,0,xjtang,"b,x",0,F, ,0,0,0,0,0
647,5500,5636,P232R066,-9.115625,-63.57267391,5291,3850,1,C,"NF to begin, near change first, then the forest part of the pixel converted by another event",1,Full,2014218,2014226,2014258,0,0,2014218,xjtang,"b,x",1,C, ,4,4,0,0,1
657,4411,9536,P227R065,-6.846875,-55.03730081,2153,5447,4,NF,stable and seasonal brown spot. not sure what it is,1,Edge,0,0,0,0,0,0,xjtang,"b,x",-1,U,further review,5,0,0,0,-1
658,544,59,P007R059,1.209375,-74.4051159,5105,1214,0,F,"looks like stable forest, but has some kind of pattern near by",1,Full,0,0,0,0,0,0,xjtang,"b,x",0,F, ,0,0,0,0,0
667,5395,5612,P232R066,-8.896875,-63.58482505,4484,3804,1,C,"something showed up in 2012149 then disappeared in the next image, one slight change near by",1,Near,2014290,2015061,2015277,0,0,0,xjtang,"b,x",1,C, ,5,0,0,0,0
683,358,124,P007R059,1.596875,-74.28197341,3677,1670,1,C,"lack image due to stripe, hard to draw polygon",1,Edge,2013015,2013351,0,0,0,0,xjtang,"b,x",1,C, ,0,0,0,0,1
690,4374,9080,P227R065,-6.769791667,-55.98513138,1858,1956,4,NF,looks like some shruby area,1,Edge,0,0,0,0,0,0,xjtang,"b,x",4,NF, ,0,0,0,0,4
1,4917,9739,P227R065,-7.901041667,-54.74153838,6045,6518,1,C,Very faint at first,1,Full,2012306,2013132,2014231,2014111,0,0,bullocke,"b,x",1,C, ,3,1,1,1,1
2,4823,9717,P227R065,-7.705208334,-54.76215496,5323,6446,1,C,Did it change earlier? I cant tell,1,Full,2015082,2015098,2015258,0,0,0,bullocke,"b,x",1,C, ,2,1,1,0,1
4,5321,5735,P232R066,-8.742708334,-63.29902172,3915,4851,1,C,"Nearby change before full change, which date to use?",1,Edge,2014138,2014162,2014234,0,0,0,bullocke,"b,x",1,C, ,1,0,0,1,1
11,5315,5749,P232R066,-8.730208334,-63.26739103,3869,4967,4,NF,"starts partial forest, then expands",1,Edge,2014162,2014186,2014242,0,0,0,bullocke,"b,x",1,C, ,2,1,0,1,1
12,4843,9392,P227R065,-7.746875,-55.45087792,5465,3912,1,C,Should second polygon include first?,1,Full,2014167,2014183,2014239,0,0,2014167,bullocke,"b,x",1,C,same event,2,1,0,1,1
14,4244,9490,P227R065,-6.498958334,-55.0946681,870,5241,0,F,"starts on edge, might expand a bit?",1,Edge,0,0,0,0,0,0,bullocke,"b,x",0,F, ,5,0,0,0,0
16,5541,5763,P232R066,-9.201041667,-63.3199231,5604,4776,0,F,starts 3/4 forest; nothing really changes,1,Near,2014194,2014210,2014274,0,0,2014202,bullocke,"b,x",1,C, ,0,0,0,0,0
18,5570,5581,P232R066,-9.261458334,-63.71495031,5829,3330,1,C,not sure when it started. how big does change need to be if adjacent?,1,Full,2014290,2014322,2014354,0,0,2014258,bullocke,"b,x",1,C, ,2,1,0,1,1
22,4774,9294,P227R065,-7.603125,-55.6381105,4933,3225,4,NF,does it start non-forest?,1,Edge,0,0,0,0,0,0,bullocke,"b,x",4,NF,almost half half,5,0,0,0,4
26,5155,5658,P232R066,-8.396875,-63.40362624,2641,4466,1,C,starts just in corner and expands; how to draw?,1,Full,2013279,2013295,2015237,2014274,0,0,bullocke,"b,x",-1,U,further review,2,1,1,0,-1
27,4945,9526,P227R065,-7.959375,-55.1973689,6252,4841,1,C,"very small and subtle change, but clear in landsat time series band 5",1,Edge,2013284,2014135,0,0,0,0,bullocke,"b,x",1,C, ,1,4,0,1,1
28,5248,5814,P232R066,-8.590625,-63.10696576,3354,5555,1,C,"starts partially changed, when are we considering it change?",1,Full,2014202,2014218,2015261,2015237,0,0,bullocke,"b,x",1,C, ,2,1,1,0,1
29,5195,5379,P232R066,-8.480208334,-64.00498364,2952,2260,0,F,"could be either forest or non-forest, directly on edge",1,Edge,0,0,0,0,0,0,bullocke,"b,x",0,F, ,5,0,0,0,0
31,4970,9649,P227R065,-8.011458334,-54.94563249,6449,5765,1,C,"a road came in before the dates listed, but its barely even visible in the Landsat data so i did not consider that the date of first change",1,Edge,2014311,2014351,0,2015050,0,2014191,bullocke,"b,x",1,C,building,3,1,1,1,1
33,4886,9590,P227R065,-7.836458334,-55.04635406,5802,5398,1,C,"started mostly, but not entirely, cleared",1,Edge,2013284,2013348,0,0,0,0,bullocke,"b,x",1,C,already partially non-forest before,5,0,0,0,1
38,5589,5841,P232R066,-9.301041667,-63.17326121,5972,5313,1,C,starts partially changed,1,Full,2013119,2013183,2013247,0,0,0,bullocke,"b,x",1,C, ,3,1,1,1,1
64,4860,9703,P227R065,-7.782291667,-54.80161217,5606,6299,1,C,may be edge - starts near non-forest; when did it get cleared?,1,Edge,2013348,2014135,2014271,0,2014121,2014111,bullocke,"b,x",1,C, ,2,1,4,1,1
78,5155,5664,P232R066,-8.396875,-63.39099079,2641,4513,1,C,"not exactly deforestation, flooding maybe? also, check polygon, not sure when/where to draw",1,Full,2015229,2015237,0,0,0,0,bullocke,"b,x",-1,U,further review,2,1,1,0,-1
80,4786,9563,P227R065,-7.628125,-55.07593618,5033,5293,1,C,clearing is only partial clearing; almost entire pixel changes; event starts right next to pixel,1,Edge,2013204,2013220,2014231,2014191,0,0,bullocke,"b,x",1,C,good example of small size change,5,0,0,0,1
86,4761,9600,P227R065,-7.576041667,-54.99149244,4842,5604,1,C,starts adjacent to pixel,1,Full,2013228,2013236,2013348,0,0,2013228,bullocke,"b,x",1,C, ,3,1,1,1,1
99,5574,5815,P232R066,-9.269791667,-63.22251153,5857,5133,4,NF,"look at 2009324, it looks already changed, right?",1,Edge,0,0,0,0,0,0,bullocke,"b,x",-1,U,further review,5,0,0,0,-1
406,4578,9564,P227R065,-7.194791667,-55.01967831,3436,5507,1,C,"starts on edge, but could be full? hard to tell",1,Full,2014239,2014247,2014255,0,2014246,2014239,bullocke,"b,x",1,C, ,3,1,1,1,1
416,5233,5564,P232R066,-8.559375,-63.62847551,3241,3642,0,F,"clearly degradation, in GE it looks like still forest",1, ,0,0,0,0,0,0,bullocke,"b,x",-1,U,further review,1,4,1,0,-1
424,108,397,P007R059,2.117708333,-73.7347343,1757,3698,1,C,"i cannot tell fi this is actually change, it looks like it, but it also might be nf to start",1,Edge,2015013,2015053,0,0,0,0,bullocke,"b,x",1,C, ,4,4,4,0,1
429,5240,5590,P232R066,-8.573958334,-63.57613635,3294,3834,0,F,"not deforestation, but there is some sort of change. flooding?",1,Full,2013295,2014106,0,0,0,0,bullocke,"b,x",1,C,flooding,2,1,1,0,1
438,4777,9371,P227R065,-7.609375,-55.47707912,4958,3818,4,NF,"would this be change? it clearly changed beforehand, but got cleared during our study period",1,Edge,0,0,2015274,0,0,0,bullocke,"b,x",0,F,40% non-forest,2,1,0,1,0
445,4810,9728,P227R065,-7.678125,-54.73553503,5223,6544,1,C,"does this count as expanding? also, is it full or edge? how to draw this one?",1,Full,2014191,2014199,2014239,0,0,2014151,bullocke,"b,x",1,C, ,5,0,0,0,1
450,4859,9339,P227R065,-7.780208334,-55.56671878,5587,3486,0,F,"look at 2008255; this happened earlier. but is it nonforest?  it kind of changes, but it somethign that has happened before, therefore is it f?",1, ,0,0,0,0,0,0,bullocke,"b,x",-1,U,need further review,1,1,0,0,-1
451,4851,9307,P227R065,-7.763541667,-55.63179615,5524,3247,1,C,I am not sure how to deal with this one...,1, ,0,0,0,0,0,0,bullocke,"b,x",-1,U,need further review,5,0,0,0,-1
459,49,242,P007R059,2.240625,-74.06391748,1305,2477,1,C,very subtle,1,Edge,2013333,2012365,2012365,0,0,0,bullocke,"b,x",1,C,small change,5,0,0,0,1
476,4359,9437,P227R065,-6.738541667,-55.23259156,1751,4729,0,F,"hard to tell what is going on, looks like iti was thinned in 2009, maybe again in 2012, the change does not seem permanent, looks like forest GE",1,Edge,2012242,2012258,0,2014159,0,0,bullocke,"b,x",-1,U,need further review,5,0,0,0,-1
489,5240,5576,P232R066,-8.573958334,-63.60563266,3294,3726,0,F,"floods, but is not technically deforestation because it returns to forest",1,Full,2013295,2014106,0,0,0,0,bullocke,"b,x",1,C,flooding,1,4,1,0,1
490,4847,9347,P227R065,-7.755208334,-55.54659106,5495,3560,1,C,"hard to tell when it really begins, what it was to start",1,Full,2014191,2014199,2014231,0,0,2014135,bullocke,"b,x",1,C,start date is hard to define,1,4,4,1,1
116,4960,5815,P232R066,-7.990625,-63.00863671,1143,5916,0,F,River,1,Edge,0,0,0,0,0,0,estelste,"b,x",0,F, ,0,0,0,0,0
117,330,121,P007R059,1.655208333,-74.29037291,3462,1639,1,C,hard to see due to slcoff,1,Full,2012301,2013015,0,0,2013013,2012015,estelste,"b,x",4,NF, ,4,4,4,0,4
130,4788,9595,P227R065,-7.632291667,-55.00921019,5049,5538,1,C, ,1,Edge,2012194,2012274,0,0,0,0,estelste,"b,x",0,F,"change near by started right before 2012, carry through early 2012",5,0,0,0,0
131,4836,9683,P227R065,-7.732291667,-54.83714687,5421,6169,1,C, ,1,Full,2012306,2013132,2013244,0,0,0,estelste,"b,x",1,C, ,2,1,1,0,1
134,159,883,P007R059,2.011458333,-72.71668101,2144,7474,0,F,or NF,1,Full,0,0,0,0,0,0,estelste,"b,x",4,NF, ,4,0,4,0,4
138,4914,5664,P232R066,-7.894791667,-63.31152796,790,4803,1,C,"visible in MODIS?, Is there expansion?",1,Edge,2012197,2012213,2012245,0,0,0,estelste,"b,x",1,C, ,5,0,0,0,1
153,4876,9693,P227R065,-7.815625,-54.82700776,5729,6205,4,NF,"not sure, maybe change in 2012, clearing in 2015 visible in profile",1,Full,2012146,2012162,2012242,2013132,0,2012130,estelste,"b,x",1,C, ,2,4,1,1,1
163,4725,9563,P227R065,-7.501041667,-55.05971583,4565,5355,0,F,"15% old change, but cleared later, could causse a disturbance signal",1,Edge,0,0,0,0,0,0,estelste,"b,x",0,F, ,1,0,0,1,0
187,4342,9491,P227R065,-6.703125,-55.11529413,1622,5162,1,C,"little change, clearing of the remaining forest (25%)",1,Full,2012210,2012242,2012242,2014231,2012222,2012146,estelste,"b,x",1,C, ,1,4,4,1,1
193,4854,9687,P227R065,-7.769791667,-54.83362173,5560,6182,1,C,not sure with D_First_NF,1,Full,2014159,2014167,2014231,0,0,2014135,estelste,"b,x",1,C, ,3,1,1,1,1
500,328,334,P007R059,1.659375,-73.84659305,3446,3284,1,C,"wrong png, or wrong coordinates??",1,Edge,2015114,2015130,2015138,0,2015113,2015090,estelste,"b,x",4,NF, ,4,0,4,0,4
532,4809,9551,P227R065,-7.676041667,-55.10735094,5209,5177,0,F, ,1,Edge,2012194,2012210,2012242,2013196,0,2012194,estelste,"b,x",1,C,"small change ,date hard to figure out",2,0,1,1,1
541,4237,9207,P227R065,-6.484375,-55.68645182,809,3059,1,C,"very small change, maybe a road",1,Edge,2012290,2013140,0,0,0,2012258,estelste,"b,x",1,C, ,5,0,0,0,1
543,4815,9734,P227R065,-7.688541667,-54.72426416,5262,6585,1,C,not sure with dates,1,Full,2015154,2015162,2015234,0,0,2015154,estelste,"b,x",1,C, ,2,1,1,0,1
544,4376,9442,P227R065,-6.773958334,-55.22614649,1882,4753,0,F,blurry,1,Edge,0,0,0,0,0,0,estelste,"b,x",-1,U,need further review,3,1,1,1,-1
550,5015,5914,P232R066,-8.105208334,-62.81812496,1565,6616,1,C,difficult to draw,1,Full,2013295,2014154,2014354,0,2014120,2014106,estelste,"b,x",1,C, ,2,1,1,0,1
552,4869,9722,P227R065,-7.801041667,-54.76411311,5676,6437,1,C,not sure with dates,1,Edge,2012306,2013156,0,0,2013123,2013132,estelste,"b,x",1,C, ,2,1,0,1,1
568,4853,9714,P227R065,-7.767708334,-54.77657881,5553,6392,1,C,not sure with first date and polygon,1,Full,2014079,2014111,2014271,0,0,0,estelste,"b,x",1,C, ,2,1,1,0,1
585,4315,9493,P227R065,-6.646875,-55.10476718,1415,5202,0,F,"road visible, change?",1,Edge,2013260,2013276,0,0,0,0,estelste,"b,x",1,C,road,5,0,0,0,1
593,5284,5646,P232R066,-8.665625,-63.47354318,3632,4211,1,C,not sure with dates,1,Full,2015181,2015197,2015293,0,0,2015165,estelste,"b,x",1,C, ,2,1,1,0,1
597,4839,9524,P227R065,-7.738541667,-55.17225389,5439,4937,0,F,maybe change,1,Edge,0,0,0,0,0,0,estelste,"b,x",0,F, ,0,0,0,0,0
599,129,264,P007R059,2.073958333,-74.00993887,1919,2678,1,C,"not sure with dates, bas quality,maybe epansion",1,Full,2013303,2014098,2014098,0,0,0,estelste,"b,x",1,C, ,2,1,1,0,1
576,4729,9592,P227R065,-7.509375,-54.99983156,4596,5575,1,C,veru subtle change,1,Edge,2014175,2014199,2014255,0,0,0,xjtang,"b,x",-1,U,need further review,5,0,0,0,-1
